t,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24,x25,y25,x26,y26,x27,y27,x28,y28,x29,y29,x30,y30,x31,y31,x32,y32,
859000,0.734475,0.753479, 0.329148,0.270447, 355.645,192.73, 0.203053,0.166869, 0.914905,0.550504, 0.689328,0.944786, 0.66735,0.54109, 0.414406,0.783559, 0.498017,0.817053, 0.563888,0.976043, 0.894005,0.125605, 0.843034,0.424243, 0.181887,0.421468, 0.138421,0.418566, 0.418218,0.959744, 0.420755,0.498896, 0.248273,0.560512, 0.882117,0.878042, 0.186034,0.502939, -0.675724,-0.360163, 0.294652,0.864284, 0.476621,0.894255, -4873.44,-2639.72, 0.95817,0.896211, 0.974792,0.97559, 0.985095,0.217542, 0.321904,0.134071, 0.169474,0.549138, 0.135609,0.460732, 0.550036,0.497939, 2.22419,2.42635, 0.46922,0.849402, 
860000,0.734484,0.753483, 0.32915,0.270451, 356.744,193.325, 0.203055,0.166872, 0.914894,0.550507, 0.689338,0.944779, 0.667374,0.541078, 0.414399,0.783559, 0.498015,0.817056, 0.563889,0.976036, 0.894004,0.125609, 0.843017,0.424259, 0.181915,0.421478, 0.13837,0.418571, 0.41822,0.959734, 0.420756,0.498901, 0.248272,0.560522, 0.882112,0.878029, 0.186038,0.502948, -0.678658,-0.36387, 0.294986,0.8647, 0.47662,0.89425, -4888.53,-2647.89, 0.958105,0.896207, 0.97477,0.975561, 0.985093,0.217546, 0.321905,0.134074, 0.169482,0.549143, 0.135616,0.460741, 0.550042,0.497942, 2.22581,2.42822, 0.46922,0.849412, 
861000,0.734493,0.753487, 0.329151,0.270455, 357.843,193.921, 0.203056,0.166875, 0.914883,0.55051, 0.689349,0.944772, 0.667398,0.541066, 0.414392,0.78356, 0.498012,0.817059, 0.56389,0.97603, 0.894003,0.125614, 0.843,0.424274, 0.181944,0.421488, 0.138319,0.418576, 0.418221,0.959724, 0.420757,0.498906, 0.248271,0.560533, 0.882107,0.878017, 0.186042,0.502957, -0.681593,-0.367577, 0.295319,0.865116, 0.476619,0.894245, -4903.62,-2656.07, 0.95804,0.896203, 0.974748,0.975532, 0.98509,0.21755, 0.321906,0.134078, 0.169491,0.549148, 0.135623,0.460749, 0.550048,0.497946, 2.22743,2.43009, 0.46922,0.849422, 
862000,0.734502,0.753492, 0.329152,0.270459, 358.941,194.516, 0.203058,0.166878, 0.914873,0.550512, 0.68936,0.944765, 0.667422,0.541054, 0.414385,0.78356, 0.49801,0.817062, 0.563891,0.976023, 0.894002,0.125618, 0.842983,0.42429, 0.181973,0.421499, 0.138268,0.418581, 0.418223,0.959714, 0.420758,0.498911, 0.24827,0.560543, 0.882102,0.878004, 0.186046,0.502966, -0.684527,-0.371284, 0.295653,0.865532, 0.476618,0.89424, -4918.71,-2664.24, 0.957975,0.896198, 0.974727,0.975503, 0.985088,0.217554, 0.321907,0.134081, 0.1695,0.549153, 0.13563,0.460758, 0.550054,0.497949, 2.22906,2.43195, 0.469221,0.849433, 
863000,0.734511,0.753496, 0.329154,0.270463, 360.04,195.111, 0.20306,0.166881, 0.914862,0.550515, 0.68937,0.944757, 0.667447,0.541042, 0.414378,0.783561, 0.498007,0.817065, 0.563893,0.976017, 0.894002,0.125622, 0.842966,0.424306, 0.182001,0.421509, 0.138217,0.418587, 0.418224,0.959705, 0.42076,0.498915, 0.248268,0.560553, 0.882097,0.877992, 0.18605,0.502976, -0.687462,-0.374991, 0.295986,0.865948, 0.476616,0.894236, -4933.8,-2672.42, 0.957909,0.896194, 0.974705,0.975474, 0.985085,0.217558, 0.321907,0.134085, 0.169508,0.549159, 0.135637,0.460767, 0.55006,0.497953, 2.23068,2.43382, 0.469221,0.849443, 
864000,0.73452,0.7535, 0.329155,0.270467, 361.139,195.706, 0.203061,0.166884, 0.914851,0.550518, 0.689381,0.94475, 0.667471,0.54103, 0.414372,0.783562, 0.498005,0.817068, 0.563894,0.97601, 0.894001,0.125626, 0.842949,0.424322, 0.18203,0.42152, 0.138166,0.418592, 0.418226,0.959695, 0.420761,0.49892, 0.248267,0.560563, 0.882092,0.877979, 0.186054,0.502985, -0.690396,-0.378698, 0.296319,0.866365, 0.476615,0.894231, -4948.89,-2680.59, 0.957844,0.89619, 0.974683,0.975445, 0.985083,0.217562, 0.321908,0.134088, 0.169517,0.549164, 0.135644,0.460775, 0.550066,0.497956, 2.2323,2.43569, 0.469221,0.849454, 
865000,0.734529,0.753505, 0.329156,0.270471, 362.238,196.301, 0.203063,0.166887, 0.914841,0.550521, 0.689392,0.944743, 0.667495,0.541018, 0.414365,0.783562, 0.498002,0.817071, 0.563895,0.976004, 0.894,0.125631, 0.842932,0.424337, 0.182058,0.42153, 0.138116,0.418597, 0.418227,0.959685, 0.420762,0.498925, 0.248266,0.560574, 0.882087,0.877967, 0.186058,0.502994, -0.693331,-0.382405, 0.296653,0.866781, 0.476614,0.894226, -4963.98,-2688.76, 0.957778,0.896186, 0.974661,0.975416, 0.98508,0.217566, 0.321909,0.134092, 0.169526,0.549169, 0.135651,0.460784, 0.550072,0.49796, 2.23392,2.43755, 0.469221,0.849464, 
866000,0.734538,0.753509, 0.329158,0.270475, 363.337,196.897, 0.203065,0.16689, 0.91483,0.550524, 0.689402,0.944736, 0.66752,0.541006, 0.414358,0.783563, 0.498,0.817074, 0.563896,0.975997, 0.893999,0.125635, 0.842915,0.424353, 0.182087,0.42154, 0.138065,0.418602, 0.418228,0.959675, 0.420763,0.49893, 0.248265,0.560584, 0.882083,0.877954, 0.186062,0.503003, -0.696266,-0.386112, 0.296986,0.867197, 0.476613,0.894221, -4979.07,-2696.94, 0.957713,0.896181, 0.974639,0.975387, 0.985078,0.21757, 0.32191,0.134095, 0.169534,0.549174, 0.135658,0.460793, 0.550078,0.497964, 2.23555,2.43942, 0.469222,0.849474, 
867000,0.734547,0.753513, 0.329159,0.270479, 364.435,197.492, 0.203066,0.166893, 0.914819,0.550526, 0.689413,0.944729, 0.667544,0.540994, 0.414351,0.783563, 0.497997,0.817077, 0.563898,0.975991, 0.893998,0.125639, 0.842898,0.424369, 0.182115,0.421551, 0.138014,0.418607, 0.41823,0.959665, 0.420765,0.498934, 0.248263,0.560594, 0.882078,0.877942, 0.186066,0.503012, -0.6992,-0.389819, 0.29732,0.867613, 0.476612,0.894216, -4994.16,-2705.11, 0.957647,0.896177, 0.974617,0.975358, 0.985075,0.217574, 0.32191,0.134098, 0.169543,0.54918, 0.135664,0.460801, 0.550084,0.497967, 2.23717,2.44129, 0.469222,0.849485, 
868000,0.734556,0.753518, 0.329161,0.270483, 365.534,198.087, 0.203068,0.166896, 0.914809,0.550529, 0.689424,0.944722, 0.667568,0.540982, 0.414344,0.783564, 0.497995,0.81708, 0.563899,0.975984, 0.893997,0.125644, 0.842881,0.424385, 0.182144,0.421561, 0.137963,0.418612, 0.418231,0.959655, 0.420766,0.498939, 0.248262,0.560605, 0.882073,0.87793, 0.18607,0.503021, -0.702135,-0.393525, 0.297653,0.868029, 0.476611,0.894212, -5009.25,-2713.29, 0.957581,0.896173, 0.974595,0.975329, 0.985073,0.217578, 0.321911,0.134102, 0.169552,0.549185, 0.135671,0.46081, 0.55009,0.497971, 2.23879,2.44316, 0.469222,0.849495, 
869000,0.734565,0.753522, 0.329162,0.270487, 366.633,198.682, 0.20307,0.166899, 0.914798,0.550532, 0.689434,0.944715, 0.667592,0.54097, 0.414337,0.783565, 0.497992,0.817083, 0.5639,0.975978, 0.893996,0.125648, 0.842864,0.424401, 0.182172,0.421572, 0.137912,0.418617, 0.418232,0.959645, 0.420767,0.498944, 0.248261,0.560615, 0.882068,0.877917, 0.186074,0.50303, -0.705069,-0.397232, 0.297987,0.868445, 0.47661,0.894207, -5024.34,-2721.46, 0.957515,0.896168, 0.974573,0.9753, 0.98507,0.217582, 0.321912,0.134105, 0.169561,0.54919, 0.135678,0.460819, 0.550096,0.497974, 2.24041,2.44502, 0.469222,0.849506, 
870000,0.734574,0.753527, 0.329163,0.270491, 367.732,199.277, 0.203071,0.166902, 0.914787,0.550535, 0.689445,0.944708, 0.667617,0.540958, 0.41433,0.783565, 0.49799,0.817086, 0.563901,0.975971, 0.893995,0.125652, 0.842847,0.424416, 0.182201,0.421582, 0.137861,0.418622, 0.418234,0.959635, 0.420768,0.498949, 0.24826,0.560625, 0.882063,0.877905, 0.186079,0.503039, -0.708004,-0.400939, 0.29832,0.868861, 0.476609,0.894202, -5039.43,-2729.63, 0.957449,0.896164, 0.974551,0.97527, 0.985067,0.217586, 0.321913,0.134109, 0.169569,0.549195, 0.135685,0.460827, 0.550102,0.497978, 2.24204,2.44689, 0.469222,0.849517, 
871000,0.734583,0.753531, 0.329165,0.270495, 368.83,199.872, 0.203073,0.166905, 0.914776,0.550538, 0.689456,0.944701, 0.667641,0.540946, 0.414323,0.783566, 0.497987,0.817089, 0.563903,0.975965, 0.893994,0.125657, 0.84283,0.424432, 0.182229,0.421593, 0.13781,0.418627, 0.418235,0.959625, 0.42077,0.498953, 0.248258,0.560636, 0.882058,0.877892, 0.186083,0.503048, -0.710938,-0.404646, 0.298653,0.869278, 0.476608,0.894197, -5054.52,-2737.81, 0.957383,0.89616, 0.974529,0.975241, 0.985065,0.21759, 0.321913,0.134112, 0.169578,0.549201, 0.135692,0.460836, 0.550108,0.497981, 2.24366,2.44876, 0.469223,0.849527, 
872000,0.734592,0.753536, 0.329166,0.270499, 369.929,200.468, 0.203075,0.166908, 0.914766,0.550541, 0.689466,0.944693, 0.667665,0.540934, 0.414316,0.783567, 0.497985,0.817092, 0.563904,0.975958, 0.893993,0.125661, 0.842813,0.424448, 0.182258,0.421603, 0.13776,0.418632, 0.418236,0.959615, 0.420771,0.498958, 0.248257,0.560646, 0.882053,0.87788, 0.186087,0.503057, -0.713873,-0.408353, 0.298987,0.869694, 0.476607,0.894192, -5069.61,-2745.98, 0.957317,0.896155, 0.974507,0.975212, 0.985062,0.217594, 0.321914,0.134116, 0.169587,0.549206, 0.135699,0.460845, 0.550115,0.497985, 2.24528,2.45063, 0.469223,0.849538, 
873000,0.734601,0.75354, 0.329167,0.270503, 371.028,201.063, 0.203076,0.166911, 0.914755,0.550543, 0.689477,0.944686, 0.66769,0.540922, 0.414309,0.783568, 0.497982,0.817095, 0.563905,0.975952, 0.893993,0.125665, 0.842796,0.424464, 0.182286,0.421614, 0.137709,0.418637, 0.418237,0.959605, 0.420772,0.498963, 0.248256,0.560656, 0.882049,0.877867, 0.186091,0.503067, -0.716807,-0.41206, 0.29932,0.87011, 0.476605,0.894188, -5084.7,-2754.16, 0.957251,0.896151, 0.974485,0.975183, 0.98506,0.217598, 0.321915,0.134119, 0.169596,0.549211, 0.135706,0.460853, 0.550121,0.497988, 2.2469,2.45249, 0.469223,0.849548, 
874000,0.73461,0.753545, 0.329169,0.270507, 372.127,201.658, 0.203078,0.166914, 0.914744,0.550546, 0.689488,0.944679, 0.667714,0.54091, 0.414302,0.783568, 0.497979,0.817098, 0.563906,0.975945, 0.893992,0.12567, 0.842779,0.42448, 0.182315,0.421624, 0.137658,0.418642, 0.418239,0.959595, 0.420773,0.498968, 0.248255,0.560667, 0.882044,0.877855, 0.186095,0.503076, -0.719742,-0.415767, 0.299654,0.870526, 0.476604,0.894183, -5099.79,-2762.33, 0.957184,0.896146, 0.974463,0.975153, 0.985057,0.217602, 0.321916,0.134123, 0.169604,0.549216, 0.135713,0.460862, 0.550127,0.497992, 2.24853,2.45436, 0.469223,0.849559, 
875000,0.734619,0.753549, 0.32917,0.270511, 373.225,202.253, 0.20308,0.166917, 0.914734,0.550549, 0.689499,0.944672, 0.667738,0.540898, 0.414295,0.783569, 0.497977,0.817101, 0.563908,0.975939, 0.893991,0.125674, 0.842763,0.424496, 0.182343,0.421635, 0.137607,0.418647, 0.41824,0.959585, 0.420775,0.498973, 0.248253,0.560677, 0.882039,0.877842, 0.186099,0.503085, -0.722676,-0.419474, 0.299987,0.870942, 0.476603,0.894178, -5114.88,-2770.5, 0.957118,0.896142, 0.974441,0.975124, 0.985055,0.217606, 0.321916,0.134126, 0.169613,0.549221, 0.13572,0.460871, 0.550133,0.497996, 2.25015,2.45623, 0.469223,0.84957, 
876000,0.734628,0.753554, 0.329172,0.270515, 374.324,202.848, 0.203082,0.16692, 0.914723,0.550552, 0.68951,0.944665, 0.667762,0.540886, 0.414288,0.78357, 0.497974,0.817104, 0.563909,0.975932, 0.89399,0.125678, 0.842746,0.424511, 0.182372,0.421645, 0.137556,0.418652, 0.418241,0.959575, 0.420776,0.498977, 0.248252,0.560687, 0.882034,0.87783, 0.186103,0.503094, -0.725611,-0.423181, 0.300321,0.871358, 0.476602,0.894173, -5129.97,-2778.68, 0.957051,0.896138, 0.974419,0.975094, 0.985052,0.21761, 0.321917,0.13413, 0.169622,0.549227, 0.135727,0.460879, 0.550139,0.497999, 2.25177,2.45809, 0.469223,0.84958, 
877000,0.734637,0.753558, 0.329173,0.270519, 375.423,203.443, 0.203083,0.166923, 0.914712,0.550555, 0.68952,0.944658, 0.667787,0.540874, 0.414281,0.783571, 0.497972,0.817107, 0.56391,0.975926, 0.893989,0.125683, 0.842729,0.424527, 0.1824,0.421656, 0.137505,0.418658, 0.418242,0.959565, 0.420777,0.498982, 0.248251,0.560698, 0.882029,0.877817, 0.186107,0.503103, -0.728546,-0.426888, 0.300654,0.871774, 0.476601,0.894168, -5145.06,-2786.85, 0.956984,0.896133, 0.974397,0.975065, 0.98505,0.217614, 0.321918,0.134133, 0.169631,0.549232, 0.135734,0.460888, 0.550145,0.498003, 2.25339,2.45996, 0.469223,0.849591, 
878000,0.734646,0.753563, 0.329174,0.270523, 376.522,204.039, 0.203085,0.166926, 0.914702,0.550558, 0.689531,0.94465, 0.667811,0.540862, 0.414274,0.783572, 0.497969,0.81711, 0.563911,0.975919, 0.893988,0.125687, 0.842712,0.424543, 0.182429,0.421666, 0.137455,0.418663, 0.418244,0.959554, 0.420778,0.498987, 0.24825,0.560708, 0.882025,0.877805, 0.186111,0.503112, -0.73148,-0.430594, 0.300988,0.872191, 0.476599,0.894164, -5160.15,-2795.03, 0.956918,0.896129, 0.974375,0.975035, 0.985047,0.217617, 0.321919,0.134137, 0.16964,0.549237, 0.135741,0.460897, 0.550151,0.498006, 2.25501,2.46183, 0.469224,0.849602, 
879000,0.734655,0.753567, 0.329176,0.270528, 377.62,204.634, 0.203087,0.166929, 0.914691,0.550561, 0.689542,0.944643, 0.667835,0.54085, 0.414267,0.783573, 0.497966,0.817113, 0.563913,0.975913, 0.893987,0.125691, 0.842695,0.424559, 0.182458,0.421677, 0.137404,0.418668, 0.418245,0.959544, 0.42078,0.498992, 0.248248,0.560718, 0.88202,0.877793, 0.186115,0.503121, -0.734415,-0.434301, 0.301321,0.872607, 0.476598,0.894159, -5175.24,-2803.2, 0.956851,0.896124, 0.974352,0.975006, 0.985044,0.217621, 0.321919,0.13414, 0.169648,0.549242, 0.135748,0.460906, 0.550157,0.49801, 2.25664,2.4637, 0.469224,0.849612, 
880000,0.734664,0.753572, 0.329177,0.270532, 378.719,205.229, 0.203088,0.166932, 0.91468,0.550564, 0.689553,0.944636, 0.66786,0.540838, 0.41426,0.783573, 0.497964,0.817116, 0.563914,0.975906, 0.893986,0.125696, 0.842678,0.424575, 0.182486,0.421687, 0.137353,0.418673, 0.418246,0.959534, 0.420781,0.498997, 0.248247,0.560729, 0.882015,0.87778, 0.18612,0.503131, -0.737349,-0.438008, 0.301655,0.873023, 0.476597,0.894154, -5190.33,-2811.37, 0.956784,0.89612, 0.97433,0.974976, 0.985042,0.217625, 0.32192,0.134144, 0.169657,0.549247, 0.135755,0.460914, 0.550163,0.498013, 2.25826,2.46556, 0.469224,0.849623, 
881000,0.734673,0.753576, 0.329178,0.270536, 379.818,205.824, 0.20309,0.166935, 0.914669,0.550566, 0.689564,0.944629, 0.667884,0.540826, 0.414253,0.783574, 0.497961,0.817119, 0.563915,0.9759, 0.893985,0.1257, 0.842661,0.424591, 0.182515,0.421698, 0.137302,0.418678, 0.418247,0.959524, 0.420782,0.499002, 0.248246,0.560739, 0.88201,0.877768, 0.186124,0.50314, -0.740284,-0.441715, 0.301988,0.873439, 0.476596,0.894149, -5205.43,-2819.55, 0.956716,0.896115, 0.974308,0.974947, 0.985039,0.217629, 0.321921,0.134147, 0.169666,0.549253, 0.135762,0.460923, 0.550169,0.498017, 2.25988,2.46743, 0.469224,0.849634, 
882000,0.734682,0.753581, 0.32918,0.27054, 380.917,206.419, 0.203092,0.166938, 0.914659,0.550569, 0.689574,0.944622, 0.667908,0.540814, 0.414245,0.783575, 0.497958,0.817122, 0.563916,0.975893, 0.893984,0.125704, 0.842644,0.424607, 0.182543,0.421708, 0.137251,0.418683, 0.418248,0.959514, 0.420783,0.499006, 0.248245,0.560749, 0.882006,0.877755, 0.186128,0.503149, -0.743218,-0.445422, 0.302322,0.873855, 0.476594,0.894144, -5220.52,-2827.72, 0.956649,0.896111, 0.974286,0.974917, 0.985037,0.217633, 0.321922,0.134151, 0.169675,0.549258, 0.135769,0.460932, 0.550175,0.498021, 2.2615,2.4693, 0.469224,0.849645, 
883000,0.734691,0.753586, 0.329181,0.270544, 382.016,207.014, 0.203094,0.166941, 0.914648,0.550572, 0.689585,0.944614, 0.667932,0.540802, 0.414238,0.783576, 0.497956,0.817125, 0.563918,0.975886, 0.893984,0.125709, 0.842627,0.424622, 0.182572,0.421719, 0.137201,0.418688, 0.418249,0.959503, 0.420785,0.499011, 0.248244,0.56076, 0.882001,0.877743, 0.186132,0.503158, -0.746153,-0.449129, 0.302655,0.874271, 0.476593,0.894139, -5235.61,-2835.9, 0.956582,0.896106, 0.974263,0.974887, 0.985034,0.217637, 0.321922,0.134154, 0.169684,0.549263, 0.135776,0.460941, 0.550181,0.498024, 2.26313,2.47116, 0.469224,0.849656, 
884000,0.734701,0.75359, 0.329183,0.270548, 383.114,207.61, 0.203095,0.166944, 0.914637,0.550575, 0.689596,0.944607, 0.667957,0.54079, 0.414231,0.783577, 0.497953,0.817128, 0.563919,0.97588, 0.893983,0.125713, 0.84261,0.424638, 0.1826,0.421729, 0.13715,0.418694, 0.418251,0.959493, 0.420786,0.499016, 0.248242,0.56077, 0.881996,0.877731, 0.186136,0.503167, -0.749087,-0.452836, 0.302988,0.874687, 0.476592,0.894134, -5250.7,-2844.07, 0.956514,0.896102, 0.974241,0.974858, 0.985032,0.217641, 0.321923,0.134158, 0.169693,0.549268, 0.135783,0.460949, 0.550187,0.498028, 2.26475,2.47303, 0.469224,0.849667, 
885000,0.73471,0.753595, 0.329184,0.270552, 384.213,208.205, 0.203097,0.166947, 0.914626,0.550578, 0.689607,0.9446, 0.667981,0.540778, 0.414224,0.783578, 0.49795,0.817132, 0.56392,0.975873, 0.893982,0.125717, 0.842593,0.424654, 0.182629,0.42174, 0.137099,0.418699, 0.418252,0.959483, 0.420787,0.499021, 0.248241,0.56078, 0.881992,0.877718, 0.18614,0.503176, -0.752022,-0.456543, 0.303322,0.875103, 0.47659,0.89413, -5265.79,-2852.24, 0.956447,0.896097, 0.974218,0.974828, 0.985029,0.217645, 0.321924,0.134161, 0.169701,0.549273, 0.13579,0.460958, 0.550193,0.498032, 2.26637,2.4749, 0.469224,0.849677, 
